Title,Price,Bedrooms,Living Size(m²),Land Size(m²),Location,Timestamp
dijual rumah dibekasi kota cukup 500 ribu sampai akad,Rp 675.000.000,3,60,60,"Jatisari Jatiasih, Bekasi",2025-04-27T14:38:24.965677
dijual rumah brand new eonna cluster aerra bsd city,Rp 5.100.000.000,5,192,112,"Bumi Serpong Damai, Tangerang Selatan",2025-04-27T14:38:25.124449
rumah minimalis seken 15 menit ke stasiun bogor shm free renov j-31429,Rp 690.000.000,2,60,84,"Bogor Selatan - Kota, Bogor",2025-04-27T14:38:25.258866
rumah murah di perumahan dekat superindo kartasura,Rp 290.000.000,2,55,75,"Kartasura, Sukoharjo",2025-04-27T14:38:25.409039
rumah bintaro 2 lantai siap huni,Rp 1.300.000.000,3,90,73,"Pancoran, Jakarta Selatan",2025-04-27T14:38:25.583779
dijual .murah rumah mewah ada kolam renang di kemang jakarta selatan!,Rp 25.000.000.000,4,500,700,"Kemang, Jakarta Selatan",2025-04-27T14:38:25.749381
"di jual, jl cipaku ii, area prime kebayoran baru",Rp 22.800.000.000,9,600,423,"Jl. Cipaku II Keb Baru, Jakarta Selatan Kebayoran Baru, Jakarta Selatan",2025-04-27T14:38:25.922051
dijual villa ready 3 kamar tidur area jimbaran,Rp 3.600.000.000,3,135,97,"Jimbaran Jimbaran, Badung",2025-04-27T14:38:26.082364
dijual rumah di milano village gading serpong siap huni,Rp 2.000.000.000,5,120,90,"Gading Serpong, Tangerang",2025-04-27T14:38:26.203385
dijual rumah bagus murah di jakarta pusat,Rp 880.000.000,2,75,26,"Kemayoran, Jakarta Pusat",2025-04-27T14:38:26.492282
rumah murah shm di senen kemayoran jakarta pusat,Rp 680.000.000,2,51,26,"Kemayoran, Jakarta Pusat",2025-04-27T14:38:26.682275
dijual rumah baru mewah american classic di vanya park bsd city,Rp 4.200.000.000,3,209,123,"Bumi Serpong Damai, Tangerang Selatan",2025-04-27T14:38:26.841948
rumah 2lt shm cocok untuk tinggal dan usaha radio dalam jak sel cl 431,Rp 12.000.000.000,6,600,391,"Radio Dalam, Jakarta Selatan",2025-04-27T14:38:27.114413
jual rumah brand new siap huni di pamulang kota,Rp 2.900.000.000,6,270,192,"Jalan Pamulang Permai, Pamulang, Tangerang Selatan, 15435, Indonesia Pamulang, Tangerang Selatan",2025-04-27T14:38:27.463807
cluster louise summarecon serpong 3man,Rp 3.780.000.000,4,189,120,"Pantai Indah Kapuk, Jakarta Utara",2025-04-27T14:38:27.778315
jual rumah pik1 hitung tanah phinisi uk18x27 bangunan 2 lt,Rp 15.800.000.000,4,600,486,"Phinisi Pantai Indah Kapuk, Jakarta Utara",2025-04-27T14:38:28.070868
cluster bentley homes di lippo village tangerang harga mulai 2 miliar,Rp 2.600.000.000,4,131,115,"Lippo Village Tangerang, Tangerang",2025-04-27T14:38:28.369005
dijual rumah mewah dan asri di jalan utama citraland surabaya barat dekat pasar modern,Rp 6.250.000.000,3,251,380,". Woodland Citraland, Sambikerep Sambikerep, Surabaya",2025-04-27T14:38:28.677471
rumah dekat stasiun ka cibinong bogor harga all in bisa kpr j-11392,Rp 660.000.000,2,40,88,"Cibinong, Bogor",2025-04-27T14:38:28.969517
dijual rumah cluster 1 lantai mustikasari kota bekasi,Rp 700.000.000,3,54,95,"Mustika Jaya, Bekasi",2025-04-27T14:38:29.225264
rumah 2 carpot bata merah cipayung jakarta timur,Rp 985.000.000,3,75,60,"Cipayung, Jakarta Timur",2025-04-27T14:38:39.764406
rumah american classic luas private pool jagakarsa jakarta selatan,Rp 5.300.000.000,5,310,210,"Jagakarsa, Jakarta Selatan",2025-04-27T14:38:40.078741
rumah mewah baru cantik di banyuagung solo (dr),Rp 2.700.000.000,5,250,150,"Banjarsari, Solo",2025-04-27T14:38:40.397142
dijual rumah minimalis murah sutorejo indah,Rp 1.800.000.000,4,157,157,"Dukuh Sutorejo, Surabaya",2025-04-27T14:38:40.714412
rumah cantik harga terbaik di kelasnya cuma 3km ke tol juanda depok,Rp 994.000.000,2,55,94,"Jalan Mekarsari Raya, Cimanggis, Depok, Indonesia Cimanggis, Depok",2025-04-27T14:38:41.221080
matera residence rumah mewah baru full marmer di gading serpong,Rp 13.214.000.000,4,432,300,"Gading Serpong, Tangerang",2025-04-27T14:38:41.534164
dijual harga baguss alicante lbr8m rapih harga bagus sudah cat serumah,Rp 3.000.000.000,3,125,144,"Alicante Gading Serpong, Tangerang",2025-04-27T14:38:41.774445
dijual rumah di kedamaian beserta kost kosan,Rp 1.500.000.000,5,270,450,"Kedamaian, Bandar Lampung",2025-04-27T14:38:42.083133
cluster pamulang heritage 3,Rp 865.000.000,3,60,60,"Pamulang, Tangerang Selatan",2025-04-27T14:38:42.388404
jual rumah mewah harga di bawah pasaran di lokasi premium kota cimahi,Rp 2.750.000.000,4,420,247,"Cimahi, Cimahi",2025-04-27T14:38:42.659055
rumah murah siap huni dekat mall mtc margahayu raya bandung,Rp 750.000.000,3,110,110,"Buahbatu (Margacinta), Bandung",2025-04-27T14:38:42.947923
rumah ready unit shm dp 0 free biaya sidoarjo,Rp 665.000.000,2,44,66,"Candi, Sidoarjo",2025-04-27T14:38:43.239726
"paradiso, cluster murah, strategis berkas di bantu - bekasi kota",Rp 986.000.000,3,80,116,"Masjid Khairul Bariyah Mustika Jaya, Bekasi",2025-04-27T14:38:43.593227
"cluster wiratama, dp 0% diskon angsuran 2% lokasi strategis - bekasi",Rp 489.000.000,2,40,72,"Mekar Wangi Jatimekar, Bekasi",2025-04-27T14:38:43.873543
dijual rumah siap huni,Rp 812.000.000,3,63,76,"Ciracas, Jakarta Timur",2025-04-27T14:38:44.126050
dijual cepat rumah siap huni nego sampe deal,Rp 2.150.000.000,4,150,210,"Legenda Wisata Cibubur Cibubur, Jakarta Timur",2025-04-27T14:38:44.397464
rumah kos eksklusive 10 kamar depan umm dan dekat ub kota malang,Rp 1.200.000.000,10,186,105,"Landungsari Dau, Malang",2025-04-27T14:38:44.708924
rumah mewah 2 lantai di bogor dengan suasana yang asri dan view gunung,Rp 1.059.000.000,3,115,88,"Jl. Palem, RT.06/RW.02, Pasirkuda, Kec. Bogor Bar., Kota Bogor, Jawa Barat 16119 Ciomas, Bogor",2025-04-27T14:38:44.971851
rumah besar cantik luas 9x14 di taman galaxy indah bekasi,Rp 2.200.000.000,5,212,126,"Taman Galaxy Bekasi Galaxy, Bekasi",2025-04-27T14:38:45.257545
rumah 1 lantai pinggir jalan di cinangka depok dekat pondok cabe,Rp 450.000.000,2,36,50,"Masjid Jami Nurul Yaqin Cinangka, Depok",2025-04-27T14:38:45.537555
rumah subsidi dengan konsep cluster grand harmoni park cibitung,Rp 185.000.000,2,28,60,"Cibitung, Bekasi",2025-04-27T14:38:45.807048
rumah murah pinggir jalan raya dekat simpangan depok promo free biaya,Rp 580.000.000,2,36,52,"simpangan Depok Cimanggis, Depok",2025-04-27T14:38:46.084813
rumah dekat rumah sakit brawijaya depok harga nego bisa kpr j-15049,Rp 1.160.000.000,3,75,150,"Bojongsari, Depok",2025-04-27T14:38:46.316316
rumah murah siap huni di jimbaran bali,Rp 1.700.000.000,3,134,105,"Goa Gong, Badung",2025-04-27T14:38:46.594517
rumah estetik design kekinian siap huni dekat tol sawangan depok,Rp 850.000.000,3,72,84,"Sawangan, Depok",2025-04-27T14:38:46.857572
jual rumah bangka,Rp 7.250.000.000,8,350,381,"Jl. Bangka 9a No. RT 10 RW 12, Mampang Prapatan, Jakarta Selatan Mampang Prapatan, Jakarta Selatan",2025-04-27T14:38:47.132773
rumah tanpa dp cicilan 3jtan 1 lantai 3 kamar,Rp 557.000.000,3,42,72,"Mutiara Gading City Harapan Indah, Bekasi",2025-04-27T14:38:47.446995
villa medan sunggal komplek pacific palace,Rp 1.300.000.000,3,121,90,"Jalan Tapian Nauli, Medan, 20217, Indonesia Medan Sunggal, Medan",2025-04-27T14:38:47.729881
dijual rumah mewah full furnish di cluster baru kota wisata!,Rp 13.500.000.000,5,600,380,"Kota Wisata, Jakarta Timur",2025-04-27T14:38:48.030306
rumah murah terawat siap huni area batununggal indah bandung,Rp 2.400.000.000,5,235,278,"Batununggal, Bandung",2025-04-27T14:38:48.266063
rumah murah terawat siap huni area batununggal indah bandung,Rp 2.400.000.000,5,235,278,"Batununggal, Bandung",2025-04-27T14:38:59.366005
villa medan sunggal komplek pacific palace,Rp 1.300.000.000,3,121,90,"Jalan Tapian Nauli, Medan, 20217, Indonesia Medan Sunggal, Medan",2025-04-27T14:38:59.693751
dijual rumah mewah full furnish di cluster baru kota wisata!,Rp 13.500.000.000,5,600,380,"Kota Wisata, Jakarta Timur",2025-04-27T14:38:59.999219
rumah tanpa dp cicilan 3jtan 1 lantai 3 kamar,Rp 557.000.000,3,42,72,"Mutiara Gading City Harapan Indah, Bekasi",2025-04-27T14:39:00.262158
"murah lt194/250 hanya1,6m nego dekat mim margahayu soekarno",Rp 1.600.000.000,4,250,194,"komplek riung bandung Soekarno Hatta, Bandung",2025-04-27T14:39:00.562138
rumah second puri surya jaya wajib nego sampai deal,Rp 725.000.000,2,65,105,"Gedangan, Sidoarjo",2025-04-27T14:39:00.870865
jual rumah bangka,Rp 7.250.000.000,8,350,381,"Jl. Bangka 9a No. RT 10 RW 12, Mampang Prapatan, Jakarta Selatan Mampang Prapatan, Jakarta Selatan",2025-04-27T14:39:01.167150
diskon rumah bebas banjir modern tropis jatiwarna jatiasih kodau,Rp 1.400.000.000,3,94,74,"Jalan Raya Kodau, Bekasi Kota, Indonesia Jatiasih, Bekasi",2025-04-27T14:39:01.447020
s547 promo besar cluster di billymoon pondok kelapa jakarta timur,Rp 2.100.000.000,3,123,102,"Pondok Kelapa, Jakarta Timur",2025-04-27T14:39:01.776881
dijual rumah siap huni di kota bogor promo gratis semua biaya biaya,Rp 1.150.000.000,4,90,88,"Jl. SMP Bina Greha, Kedung Waringin, Kec. Tanah Sereal, Kota Bogor, Jawa Barat 16164 Tanah Sareal, Bogor",2025-04-27T14:39:02.070929
"rancamaya summit bogor, sudah renov, jual cepat",Rp 880.000.000,2,55,105,"Rancamaya, Bogor",2025-04-27T14:39:02.358453
rumah cluster baru di bambu apus 1m dekat mabes jakarta timur,Rp 1.040.000.000,3,75,60,"Jalan Raya Setu, Cipayung, Jakarta Timur, Indonesia Cipayung, Jakarta Timur",2025-04-27T14:39:02.626497
rumah baru dekat kampus ui universitas indonesia,Rp 2.475.000.000,4,160,120,"Jl. Moch. Kahfi II, Cipedak Kel., Jagakarsa, Jakarta Selatan, 12630, Indonesia Beji, Depok",2025-04-27T14:39:02.910563
dijual rumah 2 lantai harga terjangkau tanpa dp,Rp 600.000.000,2,44.0,66,"Jatisari, Bekasi",2025-04-27T14:39:03.199583
"dijual cepat rumah full furnished di cipayung, jakarta timur",Rp 1.300.000.000,3,92,67,"Jalan Budi Murni, Cipayung Kel., Cipayung, Jakarta Timur, 13840, Indonesia Cipayung, Jakarta Timur",2025-04-27T14:39:03.513263
"dijual rumah mewah siap huni di lebak bulus, jakarta selatan",Rp 7.700.000.000,5,350,228,"Taman Bona Indah, Lebak Bulus, Jakarta Selatan Lebak Bulus, Jakarta Selatan",2025-04-27T14:39:03.813683
rumah mewah harga terjangkau dekat pintu tol serpong tangsel,Rp 999.000.000,3,84,70,"Serpong, Tangerang Selatan",2025-04-27T14:39:04.095744
premium spec marmer east terrace metland cyber city 12x18 semi furnish,Rp 5.500.000.000,4,156,216,"Metland Cyber Puri, Jl. Cyber Boulevard, Parung Jaya, Karang Tengah, Tangerang City, Banten 15159 Karang Tengah, Tangerang",2025-04-27T14:39:04.382151
"dijual rumah murah di jalan batu ampar iii, kramat jati,jakarta timur",Rp 2.800.000.000,4,200,305,"jalan batu ampar III, kel. batu ampar, kec. kramat jati, kota jakarta Kramat Jati, Jakarta Timur",2025-04-27T14:39:04.691517
"jual hunian townhouse rumah dijakarta selatan, fatmawati, pondok labu",Rp 3.500.000.000,4,153,90,"Pondok Labu, Jakarta Selatan",2025-04-27T14:39:04.992860
di jual rumah murah via lelang. lokasi jln. anggrek bintaro,Rp 1.500.000.000,4,200,120,"Pesanggrahan Bintaro, Jakarta Selatan",2025-04-27T14:39:05.301904
rumah siap huni jakbar free ppn,Rp 3.400.000.000,3,166,140,"Semanan, Jakarta Barat",2025-04-27T14:39:05.541861
dijual rumah pondok hijau golf cluster sapphire shm,Rp 8.500.000.000,5,500,300,"Gading Serpong, Tangerang",2025-04-27T14:39:05.701718
jual cepat rumah besar mewah murah di cinere,Rp 5.500.000.000,8,399,720,"Jl. Krakatau No 28 Blok J Cinere Limo Cinere, Depok",2025-04-27T14:39:05.865470
rumah dalam area lapangan golf jababeka cikarang baru,Rp 3.600.000.000,4,145,119,"Jababeka Cikarang, Bekasi",2025-04-27T14:39:06.099535
termurah rumah mezzanine di citayam lokasi startegis,Rp 489.000.000,3,62,60,"Jalan Raya Ciputat-Parung, Bojongsari Lama Kel., Bojongsari, Depok, 16521, Indonesia Sawangan Baru, Depok",2025-04-27T14:39:06.283570
ayase rumah di jalan raya utama profinsi bogor,Rp 690.000.000,3,42,60,Bogor,2025-04-27T14:39:06.497723
dijual rumah 2 lantai harga terjangkau,Rp 990.000.000,3,80,80,"Jatisampurna, Bekasi",2025-04-27T14:39:06.659050
villa 1 lantai sertifikat hak milik murah di ungasan bali,Rp 2.350.000.000,2,70,130,"Ungasan, Badung",2025-04-27T14:39:06.777719
rumah 2lantai kota bandung,Rp 630.000.000,3,71,75,"Cilengkrang, Bandung",2025-04-27T14:39:06.970800
rumah dijual colomadu 1 lantai banyak bonusnya,Rp 490.000.000,2,45,60,"Colomadu, Karanganyar",2025-04-27T14:39:17.629296
di jual rumah sangat murah. lokasi cluster di bintaro,Rp 3.500.000.000,5,268,163,"Pesanggrahan Bintaro, Jakarta Selatan",2025-04-27T14:39:17.805304
dijual rumah baru cucok cakeup di summarecon serpong,Rp 2.650.000.000,3,144,84,Tangerang,2025-04-27T14:39:18.065710
rumah surabaya murah by developer wisata semanggi hny 300jt-an,Rp 300.000.000,2,90,75,"Wonorejo, Surabaya",2025-04-27T14:39:18.380480
rumah luas yang sejuk dan tenang diperbatasan jakarta barat,Rp 800.000.000,2,80,121,"Cantiga - Cipondoh Cipondoh, Tangerang",2025-04-27T14:39:18.542120
dijual cepat rumah asri & nyaman di cempaka putih jakarta pusat,Rp 25.000.000.000,6,493,700,"Cempaka Putih, Jakarta Pusat",2025-04-27T14:39:18.800909
villa yang terletak di jl kaliurang km 15 tepi jalan aspal,Rp 199.000.000,1,30,30,"Jalan Candi Winangun, Sardonoharjo Kel., Ngaglik, Sleman, 55581, Indonesia Pakem, Sleman",2025-04-27T14:39:19.015759
rumah cluster murah the river siap huni dekat stasiun parung panjang,Rp 390.000.000,2,60,60,"Parung Panjang, Bogor",2025-04-27T14:39:19.201437
termurah! cluster 2 lantai one gate sistem di sukmajaya depok,Rp 960.000.000,3,70,60,"Jalan Danau Tambora Raya & Jalan Merdeka, Abadijaya Kel., Sukmajaya, Depok, 16417, Indonesia Sukmajaya, Depok",2025-04-27T14:39:19.355297
ready stock hunian 2 lantai klasik rtm kelapa dua juanda depok,Rp 1.400.000.000,4,100,84,"Jalan Ir H Juanda & Jalan Margonda Raya, Kemirimuka Kel., Beji, Depok, 16423, Indonesia Kelapa Dua, Depok",2025-04-27T14:39:19.659764
‼️jual murah‼️mewah rumah mewah wisma mukti surabaya,Rp 9.300.000.000,7,1050,587,"Sukolilo, Surabaya",2025-04-27T14:39:19.825712
dijual rumah balikpapan baru vancouver,Rp 1.600.000.000,3,97,120,"Balikpapan baru Damai, Balikpapan",2025-04-27T14:39:20.046371
siap akad rumah 2 setengah lantai nempel lrt dan tol di depok,Rp 895.000.000,3,72,60,"Jalan Harjamukti, Harjamukti Kel., Cimanggis, Depok, 16454, Indonesia Cimanggis, Depok",2025-04-27T14:39:20.182291
ready stock hunian 2 lantai di pondok rajeg cibinong bogor,Rp 950.000.000,3,80,89,"Jalan Raya Pondok Rajeg, Bogor Kabupaten 16913, Indonesia Cibinong, Bogor",2025-04-27T14:39:20.417890
di jual rumah murah. lokasi jati murni pondok melati,Rp 1.700.000.000,6,217,452,"Kursus Stir Mobil MELATI JAYA Pondok Melati Jatimurni, Bekasi",2025-04-27T14:39:20.610029
rumah tinggal baru renovasi di permata residence cinere s8549,Rp 3.000.000.000,3,150,238,"Permata Residence, Cinere Cinere, Depok",2025-04-27T14:39:20.894522
brand new 3 lantai permata hijau arsitek international jepang,Rp 4.700.000.000,3,205,90,"Jalan Cidodol Raya, Kebayoran Lama, Jakarta Selatan, 12220, Indonesia Permata Hijau, Jakarta Selatan",2025-04-27T14:39:21.176088
dijual murah rumah bangunan baru di cluster depan citra gran cibubur,Rp 1.900.000.000,4,101,84,"Citragran Cibubur Cibubur , Bekasi",2025-04-27T14:39:21.480462
"dijual rumah mewah siap huni lokasi strategis, jakarta barat",Rp 8.500.000.000,5,360,322,"Kebon Jeruk, Jakarta Barat",2025-04-27T14:39:21.770162
rumah murah di sawangan depok cicilan mulai dari 2 jtan,Rp 440.000.000,2,36,55,"Jalan Raya Pasir Putih, Depok, Indonesia Sawangan, Depok",2025-04-27T14:39:22.042088
rumah cawang cililitan condet town jual cepat,Rp 2.200.000.000,3,150,84,"Green Harmonis Residence Condet, Jakarta Timur",2025-04-27T14:39:22.338661
rumah baru lebar 7 di perum bumi wonorejo asri rungkut,Rp 685.000.000,2,50,70,"Bumi Wonorejo Asri Rungkut, Surabaya",2025-04-27T14:39:22.609328
di jual rumah murah harga terjangkau di jalan industri jakarta pusat.,Rp 473.000.000,2,39,20,"Gunung Sahari, Jakarta Pusat",2025-04-27T14:39:22.922239
rumah murah nyaman drpd ngontrak,Rp 259.000.000,2,32,45,"Cinere, Depok",2025-04-27T14:39:23.238519
rumah islami bekasi bonus umrah lokasi strategis dekat tol dan lrt,Rp 700.000.000,2,60,70,"Mustika Jaya, Bekasi",2025-04-27T14:39:23.535129
rumah 2lt surabaya murah tanpa bi cheking ang mulai 2jt/bln dkt oerr,Rp 1.000.000.000,3,150,120,"Rungkut Kidul, Surabaya",2025-04-27T14:39:23.843081
dijual rumah bagus nyaman area perumahan di cinere depok,Rp 2.800.000.000,3,275,325,"Jalan Cinere Raya, Depok, Indonesia Cinere, Depok",2025-04-27T14:39:24.155863
jual di rumah maguwoharjo sleman yogyakarta,Rp 355.550.000,2,60,30,"Maguwoharjo, Sleman",2025-04-27T14:39:24.471017
south tresor rumah mewah strategis,Rp 4.750.000.000,4,222,153,"Karang Mulya, Tangerang",2025-04-27T14:39:24.721059
"hunian 2-1/2 lantai 200-an unit nempel jakarta, lrt dan tol di depok",Rp 895.000.000,3,72,57,"Jalan Raya, Cisalak Kel., Depok, 16416, Indonesia Kelapa Dua, Depok",2025-04-27T14:39:25.013982
"hunian 2-1/2 lantai 200-an unit nempel jakarta, lrt dan tol di depok",Rp 895.000.000,3,72,57,"Jalan Raya, Cisalak Kel., Depok, 16416, Indonesia Kelapa Dua, Depok",2025-04-27T14:39:35.990655
rumah 2 lt keceeeee view di jatinangor dkt cileunyi unpad itb ipdn tol,Rp 1.450.000.000,3,75,192,"jatinangor unpad itb Sukajadi, Bandung",2025-04-27T14:39:36.327032
rumah 3 lantai south tresor metland cyber puri siap huni 2024,Rp 4.500.000.000,3,156,105,"Jl. H. Ahmad Dahlan No.Blok A, RT.009/RW.008, Petir, Kec. Cipondoh, Kota Tangerang, Banten 15147 Karang Tengah, Tangerang",2025-04-27T14:39:36.631469
rumah murah perumahan cluster the river dekat stasiun parung panjang,Rp 380.000.000,2,39,72,"Parung Panjang, Bogor",2025-04-27T14:39:36.960524
"rumah ciledug 288 m2 cuman 2,1 m",Rp 2.100.000.000,5,180,288,"Ciledug, Tangerang",2025-04-27T14:39:37.128697
"freehold - house in primary area padang galeria, denpasar barat, bali denpasar, bali",Rp 700.000.000,2,78,78,"Level -, -/- Tangkuban perahu, Denpasar Barat Sanur Kaja, Denpasar",2025-04-27T14:39:37.324479
dijual rumah bagus yuhu serbu harga oke di citra 2 ext,Rp 3.000.000.000,3,120,115.2,Jakarta Barat,2025-04-27T14:39:37.537903
dijual rumah baru minimalis modern citra garden serpong,Rp 1.500.000.000,2,45,84,"Serpong, Tangerang Selatan",2025-04-27T14:39:37.810146
rumah murah sukodono kelopo sepuluh shm,Rp 260.000.000,2,36,63,"Sukodono Sukodono, Sidoarjo",2025-04-27T14:39:38.083287
kostel premium maguwoharjo yogyakarta,Rp 220.000.000,1,28,20,"Jalan Jenengan Raya, Maguwoharjo Kel., Depok, Sleman, 55598, Indonesia Maguwoharjo, Sleman",2025-04-27T14:39:38.368575
murah aman nyaman terbaik dan terlaris untuk keluarga anda,Rp 384.999.000,2,46,78,"Saptorenggo Pakis, Malang",2025-04-27T14:39:38.588381
"dijual rumah siap huni, 2 lt ,full furnish di komp. kinagara regency",Rp 1.350.000.000,5,180,120,"Bojongsoang, Bandung",2025-04-27T14:39:38.778919
house at senopati area,Rp 45.000.000.000,3,500,458,"Jalan Erlangga 2, Selong Kel., Kebayoran Baru, Jakarta Selatan, 12110, Indonesia Kebayoran Baru, Jakarta Selatan",2025-04-27T14:39:39.044015
di jual rumah mewah jalan setiabudi jakarta selatan,Rp 1.200.000.000,4,58,30,"SetiaBudi, Jakarta Selatan",2025-04-27T14:39:39.282075
rumah baru siap huni,Rp 1.250.000.000,3,90,71,"Cipayung, Jakarta Timur",2025-04-27T14:39:39.572946
"jual cepat rumah gold island serenade, pik, jakarta utara",Rp 21.000.000.000,4,447,578,"Kamal Muara, Jakarta Utara",2025-04-27T14:39:39.898453
dijual rumah mewah 2 lantai di gading serpong lokasi strategis,Rp 978.000.000,3,79,67,Tangerang,2025-04-27T14:39:40.209487
rumah 2 lantai bagus cluster avani bsd city,Rp 4.900.000.000,5,250,300,"Bumi Serpong Damai, Tangerang Selatan",2025-04-27T14:39:40.497075
rumah de park jadeite bsd siap huni hadap selatan,Rp 6.490.000.000,4,225,200,"De Park Bumi Serpong Damai, Tangerang Selatan",2025-04-27T14:39:40.801784
rumah purwokerto tengah kota 3 menit dari rita mall kpr tanpa bank,Rp 565.000.000,2,54,102,"Purwokerto Barat, Banyumas",2025-04-27T14:39:41.101491
rumah dijual di kebagusan pasar minggu harga 600 juta 2 lantai,Rp 600.000.000,2,65,34,"Pasar Minggu, Jakarta Selatan",2025-04-27T14:39:41.403926
hunian scandinavian siap huni nempel tol cijago,Rp 912.125.000,3,71,56,"selangkah Tol Cijago Cipete, Jakarta Selatan",2025-04-27T14:39:41.714417
di jual villa 1 lantai murah di kawasan berkembang pering gianyar,Rp 1.250.000.000,2,60,100,"Gianyar Gianyar, Gianyar",2025-04-27T14:39:42.023425
jualmurah‼️wisma mukti 1.5lantai lt200,Rp 2.030.000.000,4,160,200,"Sukolilo, Surabaya",2025-04-27T14:39:42.335541
"rumah siap huni pinggir jalan di cileunyi – type 36/84, harga 410 juta",Rp 410.000.000,2,36,84,"Kavlimg BSM Manjahbereum Cileunyi, Bandung",2025-04-27T14:39:42.605961
