Title,Price,Bedrooms,Living Size(m²),Land Size(m²),Location,Timestamp
dijual cepat rumah & ada usaha salon aktif ramai harga bu di komplek,3500000000.0,4,375.0,269.0,Tangerang Selatan,2025-04-27T14:33:55.790542
dijual villa mewah view laut di komplek aman tanjung benoa – nusa dua,26900000000.0,3,500.0,900.0,Badung,2025-04-27T14:33:55.884249
rumah murah terawat siap huni nirwana eksekutif surabaya timur,1600000000.0,8,200.0,160.0,Surabaya,2025-04-27T14:33:55.995666
"best price rumah 3 lantai di bintaro, all in 10 juta akad kredit",1792000000.0,4,130.0,60.0,Tangerang Selatan,2025-04-27T14:33:56.100404
butuh jual cepat rumah dijual puri bintaro jaya bagus siap huni,3500000000.0,3,160.0,180.0,Tangerang Selatan,2025-04-27T14:33:56.217001
dijual rumah 2 lantai di pondok petir,884080000.0,3,65.0,60.0,Tangerang Selatan,2025-04-27T14:33:56.317012
rumah baru digriya permai legok kpr tanpa dp free biaya surat,269000000.0,2,35.0,60.0,Tangerang,2025-04-27T14:33:56.433593
"3 lantai di bintaro, shm, siap huni, uang tanda jadi 10 free lainnya.",1792000000.0,4,130.0,60.0,Tangerang Selatan,2025-04-27T14:33:56.550540
rumah dharmahusada mas surabaya murah sam.a946,1900000000.0,3,200.0,120.0,Surabaya,2025-04-27T14:33:56.650752
dijual villa freehold lokasi strategis di seminyak,6000000000.0,3,200.0,115.0,Badung,2025-04-27T14:33:56.769526
rumah murah di serengan solo kota siap huni,625000000.0,3,83.0,103.0,Solo,2025-04-27T14:33:56.878132
rumah minimalis 2 lantai siap huni royal residence surabaya barat,3290000000.0,5,250.0,175.0,Surabaya,2025-04-27T14:33:56.979134
rumah 900 jutaan di kawasan shila sawangan,957000000.0,2,62.0,50.0,Depok,2025-04-27T14:33:57.091725
rumah bbangunan mandiri dan baru di bsd city,8900000000.0,6,540.0,293.0,Tangerang Selatan,2025-04-27T14:33:57.203198
h01 rumah bagus 184 m2 siap huni rawamangun jakarta timur,5250000000.0,5,220.0,184.0,Jakarta Timur,2025-04-27T14:33:57.312545
cluster armont di bsd city tipe 9 harga 6 miliaran,6700000000.0,5,275.0,154.0,Tangerang Selatan,2025-04-27T14:33:57.415227
dijual rumah cantik ciputat tangerang,2700000000.0,4,350.0,217.0,Tangerang Selatan,2025-04-27T14:33:57.527121
rumah kos ekslusive kota malang dijual murah,1200000000.0,10,186.0,105.0,Malang,2025-04-27T14:33:57.738981
jarang ada rumah 400 jutaan di cimahi permana dkt ciawitali rs cibabat,399950000.0,2,36.0,71.0,West Bandung,2025-04-27T14:33:58.028195
rumah aesthetic murah cicilan 2 jutaan dekat stasiun kereta promo dp 0,471000000.0,2,36.0,72.0,Depok,2025-04-27T14:33:58.355992
rumah komplek cigending mas ujung berung kota bandung dekat alun-alun,365000000.0,3,60.0,60.0,Bandung,2025-04-27T14:33:58.674507
dijual rumah kos ui dan rumah utama di depok,2000000000.0,11,337.0,147.0,Depok,2025-04-27T14:33:59.006484
jual rumah di the green bsd serpong,3300000000.0,4,300.0,160.0,Tangerang Selatan,2025-04-27T14:33:59.375281
termurah rumah petoji dibawah harga njop lokasi strategis,10000000000.0,10,400.0,422.0,Jakarta Pusat,2025-04-27T14:33:59.692894
dijial murah 365jt rumah dekat pasar ujung berung kota madya bandung,365000000.0,3,65.0,60.0,Bandung,2025-04-27T14:34:00.011669
perumahan bintaro,1300000000.0,3,85.0,73.0,Jakarta Selatan,2025-04-27T14:34:00.297595
"dijual rumah full furnish, tengah kota nganjuk, sangat terawat",650000000.0,3,100.0,136.0,Nganjuk,2025-04-27T14:34:00.506685
pejaten barat rumah siap huni dalam cluster dekat jalan raya z66,4000000000.0,4,250.0,156.0,Jakarta Selatan,2025-04-27T14:34:00.759160
murah rumah rapi di wisma asri luas 84 siap huni dekat summarecon,680000000.0,3,84.0,84.0,Bekasi,2025-04-27T14:34:01.080863
termurah rumah baru siaphuni 5 meni ke lrt cibubur dan tol promo dp 0,1450000000.0,3,130.0,92.0,Jakarta Timur,2025-04-27T14:34:09.932488
rumah murah strategis di jakarta pusat kemayoran,630000000.0,2,46.0,24.0,Jakarta Pusat,2025-04-27T14:34:10.222341
rumah hitung tanah lok istimewa jarang ada di turangga buah batu,2200000000.0,4,125.0,175.0,Bandung,2025-04-27T14:34:10.517874
perumahan bintaro,1300000000.0,3,85.0,73.0,Jakarta Selatan,2025-04-27T14:34:10.781872
dijial murah 365jt rumah dekat pasar ujung berung kota madya bandung,365000000.0,3,65.0,60.0,Bandung,2025-04-27T14:34:10.965140
"dijual rumah full furnish, tengah kota nganjuk, sangat terawat",650000000.0,3,100.0,136.0,Nganjuk,2025-04-27T14:34:11.065156
murah rumah rapi di wisma asri luas 84 siap huni dekat summarecon,680000000.0,3,84.0,84.0,Bekasi,2025-04-27T14:34:11.183094
rumah di komplek pancoran mas permai mampang depok dekat tol dan krl,1290000000.0,3,95.0,84.0,Depok,2025-04-27T14:34:11.281470
rumah asri di kemanggisan dekat binus,18000000000.0,8,620.0,818.0,Jakarta Barat,2025-04-27T14:34:11.381213
dijual rumah 2 lantai bekasi kota di perumahan bintang metropole,1300000000.0,4,80.0,115.0,Bekasi,2025-04-27T14:34:11.497398
rumah cantik semi furnish di jajar solo dekat rs jih (tf),1300000000.0,3,200.0,96.0,Solo,2025-04-27T14:34:11.605792
rumah termurah di depok akses dekat dengan stasiun depok,450000000.0,2,36.0,58.0,Depok,2025-04-27T14:34:11.729694
for sale luxury villa at jimbaran bali,3800000000.0,3,140.0,200.0,Badung,2025-04-27T14:34:11.906988
jual bu rumah di bumi pusaka cinere,20000000000.0,7,300.0,793.0,Depok,2025-04-27T14:34:12.155808
1m an‼️rumah hook mulyosari surabaya,1300000000.0,3,112.0,79.0,Surabaya,2025-04-27T14:34:12.420190
"abdi gunsa estate, oasis di jakarta pusat, 15 menit ke monas",1274000000.0,3,90.0,25.0,Jakarta Pusat,2025-04-27T14:34:12.656617
rumah mewah citra lake villa di citra garden 6 jakarta barat,13000000000.0,4,336.0,153.0,Jakarta Barat,2025-04-27T14:34:12.931407
di jual rumah termurah baru di jakarta pusat sumur batu kemayoran,980000000.0,2,56.0,31.0,Jakarta Pusat,2025-04-27T14:34:13.222555
"1unit furnished di primrose condovilla summarecon bekasi, dijual murah",2500000000.0,4,90.0,90.0,Bekasi,2025-04-27T14:34:13.641300
"dijual cepat! rumah mewah 2,5 lantai di vgi – harga turun!",8500000000.0,5,350.0,198.0,Jakarta Utara,2025-04-27T14:34:13.906922
jual di versailles residence bsd serpong tangerang selatan,5150000000.0,5,300.0,200.0,Tangerang Selatan,2025-04-27T14:34:14.161808
"dijual 3 rumah baru gress di jl. modern tengah, wonorejo, surabaya",700000000.0,3,55.0,40.0,Surabaya,2025-04-27T14:34:14.442154
"rumah 2,5 lt, revisi harga, hoek, di dalam komplek perumahan, depok",5400000000.0,5,400.0,512.0,Depok,2025-04-27T14:34:14.735495
super murahhot dealjual cepat rumah cantik di komplek jatihandap,680000000.0,5,126.0,84.0,Bandung,2025-04-27T14:34:15.008234
royal residence. hook. siap huni. murah,2950000000.0,3,150.0,200.0,Surabaya,2025-04-27T14:34:15.314445
rumah strategis akses dekat gerbang tol serpong 2 sudah renov j-20856,1366000000.0,3,117.0,94.0,Tangerang Selatan,2025-04-27T14:34:15.603589
budijual cepat rumah komplek di jatihandap cicaheum kota bandung,650000000.0,3,51.0,90.0,Bandung,2025-04-27T14:34:15.895971
"5 menit ke ltr ciracas, full bata merah, aman nyaman asri",895000000.0,3,64.0,40.0,Jakarta Timur,2025-04-27T14:34:16.153432
hunian muslim shm bebas banjir 6 menit ke tol fasilitas lengkap,595000000.0,2,44.0,60.0,Bogor,2025-04-27T14:34:16.436615
"pemilik langsung - rumah grand island, pakuwon city",2550000000.0,3,98.0,72.0,Surabaya,2025-04-27T14:34:16.718655
jual di versailles residence bsd serpong tangerang selatan,5150000000.0,5,300.0,200.0,Tangerang Selatan,2025-04-27T14:34:25.981508
"1unit furnished di primrose condovilla summarecon bekasi, dijual murah",2500000000.0,4,90.0,90.0,Bekasi,2025-04-27T14:34:26.264080
rumah mewah dijual harga njop di salemba raya,23000000000.0,5,650.0,826.0,Jakarta Pusat,2025-04-27T14:34:26.532708
jual perumahan baru di bogor,200000000.0,2,36.0,60.0,Bogor,2025-04-27T14:34:26.796897
rumah modern angsuran murah akses dekat stasiun free biaya,550000000.0,3,53.0,90.0,Depok,2025-04-27T14:34:26.996982
cluster louise di symphonia serpong tahap 2 tipe 10,4700000000.0,5,184.0,150.0,Tangerang Selatan,2025-04-27T14:34:27.146359
villa private pool tropical garden style area kampus kota yogyakarta,770000000.0,1,78.0,83.0,Sleman,2025-04-27T14:34:27.299702
for sale ocean view villa pecatu ungasan jimbaran bali,2800000000.0,3,120.0,125.0,Badung,2025-04-27T14:34:27.487565
termurah! rumah 2 lantai dan rooftop nempel jakarta timur dan lrt,1043500000.0,3,100.0,72.0,Depok,2025-04-27T14:34:27.790178
termurah rumah 2 lantai klasik nempel lrt dan tol di cibubur depok,1400000000.0,3,130.0,100.0,Depok,2025-04-27T14:34:28.070076
rumah siap huni 5 menit ke gdc 10 menit stasiun depok dp 0 free biaya,885000000.0,3,66.0,72.0,Depok,2025-04-27T14:34:28.377283
rumah murah 3 lantai dekat jakarta selatan,2200000000.0,4,186.0,108.0,Jakarta Selatan,2025-04-27T14:34:28.673668
rumah mewah 4 lantai dekat ke kuningan pasar minggu jakarta selatan,5272740000.0,6,280.0,113.0,Jakarta Selatan,2025-04-27T14:34:28.981218
jual cepat tp perantara citra gran cibubur dkt raffles,2350000000.0,5,170.0,150.0,Jakarta Timur,2025-04-27T14:34:29.282348
dijual rumah mewah 2 lantai de latinos bsd 5 menit ke akses toll & krl,2200000000.0,3,90.0,112.0,Tangerang Selatan,2025-04-27T14:34:29.559186
"the armont residence, rumah mewah full marmer depan mall eastvara bsd",5340000000.0,4,232.0,120.0,Tangerang Selatan,2025-04-27T14:34:29.858721
rumah murah bintaro lestari siap huni,1300000000.0,3,90.0,73.0,Tangerang Selatan,2025-04-27T14:34:30.159763
dijual rumah hook siap huni furnished nego sampe deal,3790000000.0,5,300.0,261.0,Jakarta Timur,2025-04-27T14:34:30.493334
"rumah fully furnished 3 lt cluster elit pesona bali city view, gerlong",1325000000.0,5,170.0,127.0,Bandung,2025-04-27T14:34:30.767319
dijual rumah baru full furnish di dalam cluster citragrand cibubur cbd,2600000000.0,3,90.0,112.0,Bekasi,2025-04-27T14:34:31.037135
termurah! rumah 2 lantai lokasi strategis di pusat kota depok,375000000.0,2,45.0,45.0,Depok,2025-04-27T14:34:31.325130
over 45 juta perumahan pinggir jalan raya,428000000.0,2,36.0,72.0,Tangerang,2025-04-27T14:34:31.630552
ready stock dan siap akad rumah nempel gdc depok didalam perumahan,675000000.0,2,50.0,84.0,Bogor,2025-04-27T14:34:31.922702
dijual rumah strategis beserta perabotannya de botanica bogor,3800000000.0,2,270.0,231.0,Bogor,2025-04-27T14:34:32.225551
"dijual villa modern di komplek aman imam bonjol, dekat area kuta",9500000000.0,4,368.0,489.0,Denpasar,2025-04-27T14:34:32.525527
ready stock dan termurah rumah 1 lantai di cilodong depok,450000000.0,2,36.0,66.0,Depok,2025-04-27T14:34:32.841132
siap akad rumah 2 lantai konsep scandinavian di pinggir jalan citayam,375000000.0,2,40.0,70.0,Bogor,2025-04-27T14:34:33.097519
di jual vila murah shm semi santorini di nusadua bali,1750000000.0,2,60.0,120.0,Badung,2025-04-27T14:34:33.398836
siap akad dan ready stock hunian 1 lantai di dalam perumahan 300 unit,675000000.0,2,50.0,84.0,Depok,2025-04-27T14:34:33.727774
di jual villa cluster santorini di pecatu bali dekat jalan utama,1875000000.0,2,70.0,116.0,Badung,2025-04-27T14:34:34.042582
rumah mewah lux baru 2 lt bonus furnish dekat uns & rs muwardi solo,2900000000.0,5,300.0,215.0,Solo,2025-04-27T14:34:42.513635
rumah mewah lux baru 1 lt di sumber dekat. manahan solo,3150000000.0,5,240.0,261.0,Solo,2025-04-27T14:34:42.788625
di jual villa cluster santorini di pecatu bali dekat jalan utama,1875000000.0,2,70.0,116.0,Badung,2025-04-27T14:34:43.078011
dijual rumah citraland surabaya konsep villa pool promo tanpa dp,3374551460.0,4,217.0,170.0,Surabaya,2025-04-27T14:34:43.346713
dijual rumah hoek full furnished siap huni,3800000000.0,5,300.0,261.0,Bogor,2025-04-27T14:34:43.568288
for sale villa santorini style kampial nusadua bali,1700000000.0,2,60.0,120.0,Badung,2025-04-27T14:34:43.694194
kos kosan kedoya,4950000000.0,23,413.0,207.0,Jakarta Barat,2025-04-27T14:34:43.827173
a luxurious sanctuary on the bukit,18500000000.0,4,900.0,740.0,Badung,2025-04-27T14:34:43.923097
jual kos kost kosan kostan 40 kamar di cengkareng jakarta barat,6900000000.0,40,485.0,101.0,Jakarta Barat,2025-04-27T14:34:44.164921
rumah mewah 2 lt nyaman akses lebar banjarsari solo,2700000000.0,5,250.0,150.0,Solo,2025-04-27T14:34:44.423722
rumah dijual rumah mewah di jogja harga nego,3100000000.0,4,145.0,187.0,Yogyakarta,2025-04-27T14:34:44.731586
jual kos kost kosan kostan 24 kamar di kota tangerang omset 60 juta up,8500000000.0,24,580.0,361.0,Tangerang,2025-04-27T14:34:45.028993
dijual rumah 17x17 harga tanah aja dkt mkg bebas banjir di kelapa nias,6500000000.0,6,385.0,289.0,Jakarta Utara,2025-04-27T14:34:45.346133
dijual rumah asri - hoek di cinere 2 lantai,4300000000.0,4,500.0,370.0,Depok,2025-04-27T14:34:45.640242
rumah baru modern nuansa pedesaan teluk purwokerto,890000000.0,2,95.0,218.0,Banyumas,2025-04-27T14:34:45.945787
"dijual cepat rumah siap huni, lokasi strategis di cilodong depok",1600000000.0,4,200.0,281.0,Depok,2025-04-27T14:34:46.254939
di jual rumah ready stok siap huni,710000000.0,2,43.0,94.5,Bandung,2025-04-27T14:34:46.541776
dijual rumah mewah pondok indah jakarta selatan,25000000000.0,5,654.0,489.0,Jakarta Selatan,2025-04-27T14:34:46.849690
10457 - rumah mewah brand new dg swimming pool cluster premium,10500000000.0,4,350.0,272.0,Tangerang Selatan,2025-04-27T14:34:47.108200
rumah sudah renovasi 15 menit ke stasiun tangerang siap huni j-19168,1081000000.0,2,51.0,84.0,Tangerang,2025-04-27T14:34:47.539872
"termurah rumah dekat kuliner, kampus & sekolah di summarecon serpong",3500000000.0,4,150.0,121.5,Tangerang,2025-04-27T14:34:47.867897
termurah dikelasnya rumah siap huni di vanya park,1750000000.0,2,70.0,84.0,Tangerang,2025-04-27T14:34:48.126281
"dijual rumah full renovasi , di primavera residence cileungsi",325000000.0,2,108.0,108.0,Bogor,2025-04-27T14:34:48.428419
villa mewah ada kolam renang selangkah ke wisata bisa parkir 9 mobil,2500000000.0,5,162.0,228.0,Batu,2025-04-27T14:34:48.720457
sayana bogor nirwana residence tipe sadhana,2107669826.0,3,108.0,120.0,Bogor,2025-04-27T14:34:48.948640
rumah exclusive fasilitas smart home dan cctv bonus kanopi cantik,359000000.0,3,40.0,60.0,Bogor,2025-04-27T14:34:49.063833
rumah murah luas 202 m2 area perumahan bumi palapa suhat,1500000000.0,4,180.0,202.0,Malang,2025-04-27T14:34:49.175559
"rumah strategis dekat 3 tol & stasiun! cuma 1,4km ke tol gunung putri.",662000000.0,2,50.0,62.0,Bogor,2025-04-27T14:34:49.346799
rumah baru citraland dekat gwalk minimalis spek premium bgs,7000000000.0,5,450.0,210.0,Surabaya,2025-04-27T14:34:49.708335
rumah mewah dengan taman luas di taman permata lippo karawaci,17000000000.0,4,800.0,3050.0,Tangerang,2025-04-27T14:34:50.014004
rumah baru di aristoteles gading serpong,9800000000.0,5,550.0,250.0,Tangerang,2025-04-27T14:35:00.659149
rumah bagus siap huni di gading kirana - kelapa gading jakarta utara,6800000000.0,3,216.0,187.0,Jakarta Utara,2025-04-27T14:35:00.839811
promo dijual cepat rumah baru di tanjung duren jakarta barat,2350000000.0,1,56.0,56.0,Jakarta Barat,2025-04-27T14:35:00.968370
perumahan pringapus dp 5 juta,285000000.0,2,36.0,83.0,Semarang,2025-04-27T14:35:01.077310
arbora (1 lantai) + semi furnished,640000000.0,2,31.0,50.0,Tangerang,2025-04-27T14:35:01.325544
sapta villa tipe palmar 36/65,712000000.0,2,36.0,65.0,Bogor,2025-04-27T14:35:01.559144
azalea (1 lantai),722597603.0,2,36.0,60.0,Tangerang,2025-04-27T14:35:01.658651
tipe gamma 87/84,1730000000.0,3,82.0,84.0,Tangerang,2025-04-27T14:35:01.786913
cluster mandapa tipe premium,1199545455.0,3,58.0,78.0,Bekasi,2025-04-27T14:35:01.910906
newton tipe 52/72,1089000000.0,2,52.0,75.0,Tangerang Selatan,2025-04-27T14:35:02.171430
cluster sadyagriya at podomoro park bandung,1600000000.0,2,73.0,90.0,Bandung,2025-04-27T14:35:02.477158
tipe beta 74/66,1419000000.0,3,74.0,66.0,Tangerang,2025-04-27T14:35:02.786139
puri 11 heritage tipe the 7 plus corner,4699305295.0,4,184.0,124.0,Tangerang,2025-04-27T14:35:03.095070
cluster mandapa premium hook,1629443698.0,3,58.0,124.0,Bekasi,2025-04-27T14:35:03.403959
"dijual rumah siap huni! bukit golf arcadia – cibubur,cimanggis depok",850000000.0,3,100.0,112.0,Depok,2025-04-27T14:35:03.707672
villa view keren kota batu+ kolam renang,1160000000.0,3,100.0,78.0,Batu,2025-04-27T14:35:04.020653
southcity fortunia cove tipe c,1601801040.0,3,61.0,71.0,Tangerang Selatan,2025-04-27T14:35:04.326560
southcity fortunia cove tipe a (c),2688575400.0,3,101.0,112.0,Tangerang Selatan,2025-04-27T14:35:04.626327
discovery luas 150 harga terbaik bintaro sektor 9 harga nego,4500000000.0,4,180.0,150.0,Tangerang Selatan,2025-04-27T14:35:04.935153
jual kos kost kosan kostan 16 kamar di pondok cina beji kota depok,4500000000.0,16,300.0,250.0,Depok,2025-04-27T14:35:05.236894
"rumah mewah di cluster lyndon navapark bsd, view danau, private lift",39900000000.0,5,800.0,665.0,Tangerang,2025-04-27T14:35:05.568728
langka rumah mewah ada kolam renang cluster lakewood nava park,16000000000.0,4,500.0,300.0,Tangerang,2025-04-27T14:35:05.862806
dijual rumah 2 lantai lokasi strategis siap huni di bintaro,8025000000.0,4,266.0,874.0,Jakarta Selatan,2025-04-27T14:35:06.160369
rumah murah lt100 2lantai jarang ada 500 jutaan ciganitri,575000000.0,4,150.0,100.0,Bandung,2025-04-27T14:35:06.472779
jual rumah baru griya loka bsd city,2000000000.0,3,120.0,87.0,Tangerang Selatan,2025-04-27T14:35:06.677330
rumah mewah shm di pusat bisnis dan jalan raya di tebet,12300000000.0,4,210.0,352.0,Jakarta Selatan,2025-04-27T14:35:06.790784
"no pressure, just rumah baru! dp suka-suka di bogor, let's go!",1150000000.0,4,91.0,89.0,Bogor,2025-04-27T14:35:06.887820
jual villa baru di padang sambian denpasar barat,1800000000.0,3,120.0,72.0,Denpasar,2025-04-27T14:35:06.999260
new leonora symphonia summarecon serpong super strategis murah banget,1900000000.0,3,125.0,72.0,Tangerang,2025-04-27T14:35:07.110505
di jual rumah tinggal siap huni coco garden residence bebas banjir,265000000.0,2,45.0,84.0,Bogor,2025-04-27T14:35:07.227371
di jual rumah tinggal siap huni,265000000.0,2,70.0,84.0,Indonesia Bogor,2025-04-27T14:35:16.556872
jagakarsa signature tipe 267,4180000000.0,4,267.0,128.0,Jakarta Selatan,2025-04-27T14:35:16.845132
dijual rumah cluster di dekat serpong - bsd city,1423500000.0,3,57.0,72.0,Tangerang Selatan,2025-04-27T14:35:17.139743
jual rumah baru di citra 2,2650000000.0,3,129.0,90.0,Jakarta Barat,2025-04-27T14:35:17.359390
rumah baru 2 unit 2 lantai modern kontemporer di pamulang,1550000000.0,4,125.0,96.0,Tangerang Selatan,2025-04-27T14:35:17.490048
rumah nyaman 2 lantai strategis di vila bogor indah 5 - bogor utara,1050000000.0,4,160.0,90.0,Bogor,2025-04-27T14:35:17.606137
rumah mewah 2 lantai di bbm sukmajaya depok,1350000000.0,3,100.0,109.0,Depok,2025-04-27T14:35:17.723291
dijual cepat rumah hook siap huni – harga di bawah pasaran di depok,1200000000.0,2,110.0,47.0,Depok,2025-04-27T14:35:17.862890
"gaya klasik,lokasi strategis,bonus sadis!townhouse impian di gn.putri",642000000.0,2,45.0,62.0,Bogor,2025-04-27T14:35:17.970991
kos ready kamar 14 km 14 sangat dekat kampus unmuh di tirto,1900000000.0,10,220.0,120.0,Malang,2025-04-27T14:35:18.068568
di jual ruko strategis buat buka usaha,450000000.0,2,70.0,60.0,Bandung,2025-04-27T14:35:18.183807
rumah murah cuma bayar 20 juta,1390000000.0,3,89.0,66.0,Tangerang Selatan,2025-04-27T14:35:18.295885
cluster mandapa premium garden,1211019293.0,3,58.0,78.0,Bekasi,2025-04-27T14:35:18.385758
vicente at klasika grand wisata tipe 7,2149208640.0,3,106.0,91.0,Bekasi,2025-04-27T14:35:18.509775
giva at grand wisata tipe 8,4265079000.0,4,185.0,144.0,Bekasi,2025-04-27T14:35:18.636536
ymma - gamma 87/84,1730000000.0,3,82.0,84.0,Tangerang,2025-04-27T14:35:18.781048
anvaya tipe 56/96,1215626000.0,3,56.0,96.0,Bekasi,2025-04-27T14:35:18.891302
ymma - epsilon 117/112,2480000000.0,3,117.0,112.0,Tangerang,2025-04-27T14:35:19.011980
anvaya tipe hook,1298726000.0,3,56.0,108.0,Bekasi,2025-04-27T14:35:19.124222
metland cibitung - cluster havana tipe 51/84,863000000.0,2,51.0,84.0,Bekasi,2025-04-27T14:35:19.398029
cluster sriwijaya tipe pandawa,1004056806.0,2,59.0,78.0,Bekasi,2025-04-27T14:35:19.514756
"rumah baru medokan ayu tambak, rungkut, surabaya",1550000000.0,4,300.0,150.0,Surabaya,2025-04-27T14:35:19.733658
rumah jogja dijual dekat mall sleman baru dan siap huni,660000000.0,3,60.0,122.0,Sleman,2025-04-27T14:35:20.042941
rumah di padurenan mustika jaya kota bekasi,733000000.0,2,65.0,72.0,Bekasi,2025-04-27T14:35:20.316114
"rumah dipusat kota galaxy, bekasi",2500000000.0,5,189.0,313.0,Bekasi,2025-04-27T14:35:20.620745
cluster mandapa deluxe hook,1218972662.0,2,36.0,114.0,Bekasi,2025-04-27T14:35:20.983244
rumah modern classic cashback up to 150 jt di grand pasadena village,5300000000.0,4,205.0,152.0,Tangerang,2025-04-27T14:35:21.286429
rumah baru renov 15 mnt ke terminal jatijajar depok siap huni j-21608,684000000.0,2,50.0,72.0,Depok,2025-04-27T14:35:21.599591
rumah siap huni dekat bsd 9 menit ke rs bethsaida dibantu kpr j-14963,1216000000.0,3,73.0,78.0,Tangerang Selatan,2025-04-27T14:35:21.917936
"rumah dekat akses tol, mall dan kampus di the icon bsd city",5750000000.0,4,289.0,197.0,Tangerang,2025-04-27T14:35:22.236276
sayana bogor nirwana residence tipe avasa,1488787650.0,3,78.0,84.0,Bogor,2025-04-27T14:35:30.995822
dijual rumah/villa kebun luas asri aman lokasi strategis,2200000000.0,4,259.0,800.0,Bogor,2025-04-27T14:35:31.267587
dijual rumah lokasi gatak sukoharjo pesan bangun,391000000.0,2,50.0,98.0,Sukoharjo,2025-04-27T14:35:31.557173
"cluster 7 menit ke rs. hermina banyumanik, mall transmart",500000000.0,2,45.7,71.3,Semarang,2025-04-27T14:35:31.821257
rumah baru bintaro jaya dalam komplek bebas banjir,1985000000.0,4,153.0,80.0,Tangerang Selatan,2025-04-27T14:35:32.004982
rumah modern classic cashback up to 150 jt di grand pasadena village,5300000000.0,4,205.0,152.0,Tangerang,2025-04-27T14:35:32.121379
jual rumah di delatinos bsd serpong,5400000000.0,5,270.0,180.0,Tangerang Selatan,2025-04-27T14:35:32.321102
rumah dijual cilodong 2 lantai mewah siap huni dikawasan gdc depok,1180000000.0,3,80.0,78.0,Depok,2025-04-27T14:35:32.574877
southcity fortunia cove tipe a,1855911120.0,3,72.0,60.0,Tangerang Selatan,2025-04-27T14:35:32.873752
rumah dekat sekolah dan akses tol taman royal cluster mahoni,1500000000.0,4,240.0,132.0,Tangerang,2025-04-27T14:35:33.172812
rumah baru renov 15 mnt ke terminal jatijajar depok siap huni j-21608,684000000.0,2,50.0,72.0,Depok,2025-04-27T14:35:33.496149
rumah siap huni dekat bsd 9 menit ke rs bethsaida dibantu kpr j-14963,1216000000.0,3,73.0,78.0,Tangerang Selatan,2025-04-27T14:35:33.810558
rumah murah luas di komplek citra purwakarta antapani bandung | la227,3400000000.0,7,400.0,399.0,Bandung,2025-04-27T14:35:34.121519
rumah mewah dalam komplek siap huni,2150000000.0,4,186.0,108.0,Tangerang,2025-04-27T14:35:34.445795
di jual rumah harga terjangkau di jantung kota bekasi.bebas banjir,1200000000.0,3,90.0,123.0,Bekasi,2025-04-27T14:35:34.745862
jagakarsa signature tipe 173,3800000000.0,4,173.0,76.0,Jakarta Selatan,2025-04-27T14:35:35.073954
rumah hoek dekat akses tol cluster hazel pinewood banjar wijaya,3300000000.0,3,123.0,176.0,Tangerang,2025-04-27T14:35:35.381452
rumah mewah clasik dekat rs samarie basra pondok bambu,1500000000.0,3,90.0,59.0,Jakarta Timur,2025-04-27T14:35:35.716032
"dijual rumah siap huni di agnesi summarecon serpong, gading serpong",2450000000.0,2,80.0,84.0,Tangerang,2025-04-27T14:35:36.041595
fasilitas lengkap lokasinya bikin betah cuma 500 jt an,580000000.0,4,80.0,96.0,Bandung,2025-04-27T14:35:36.363498
villa murah dengan kolam renang di jimbaran bali,1600000000.0,2,80.0,100.0,Badung,2025-04-27T14:35:36.672800
di jual murah rumah bagus tanah ngantong siap huni di pejaten barat,1600000000.0,5,165.0,99.0,Jakarta Selatan,2025-04-27T14:35:36.990845
mesa grande tipe 66,885000000.0,3,66.0,72.0,Depok,2025-04-27T14:35:37.104497
cluster wangsagriya at podomoro park bandung,1700000000.0,2,82.0,72.0,Bandung,2025-04-27T14:35:37.236604
koza - gamma 87/84,1730000000.0,3,82.0,84.0,Tangerang,2025-04-27T14:35:37.372626
puri 11 heritage tipe the 9 signature corner,5686000000.0,4,232.0,147.0,Tangerang,2025-04-27T14:35:37.641520
vicente at klasika grand wisata tipe 10,3197579775.0,4,154.0,140.0,Bekasi,2025-04-27T14:35:37.998118
tesla tipe 80/72,1462000000.0,3,80.0,72.0,Tangerang Selatan,2025-04-27T14:35:38.289854
anvaya tipe 56/108,1298726000.0,3,56.0,108.0,Bekasi,2025-04-27T14:35:38.604579
koza - delta 98/98,2038000000.0,3,98.0,98.0,Tangerang,2025-04-27T14:35:38.918728
cluster wangsagriya at podomoro park bandung,1700000000.0,2,82.0,72.0,Bandung,2025-04-27T14:35:48.391248
mesa grande tipe 66,885000000.0,3,66.0,72.0,Depok,2025-04-27T14:35:48.616079
koza - gamma 87/84,1730000000.0,3,82.0,84.0,Tangerang,2025-04-27T14:35:48.886456
koza - beta 74/66,1419000000.0,3,74.0,66.0,Tangerang,2025-04-27T14:35:49.019668
aralia (2 lantai) + semi furnished,1221581569.0,3,74.0,72.0,Tangerang,2025-04-27T14:35:49.153740
koza - delta 98/98,2038000000.0,3,98.0,98.0,Tangerang,2025-04-27T14:35:49.269360
vicente at klasika grand wisata tipe 10,3197579775.0,4,154.0,140.0,Bekasi,2025-04-27T14:35:49.585934
anvaya tipe 56/108,1298726000.0,3,56.0,108.0,Bekasi,2025-04-27T14:35:49.873690
rumah 1 lt minimalis dekat jatiasih 5 menit ke rs bebas banjir j-16233,542000000.0,2,47.0,67.0,Bekasi,2025-04-27T14:35:50.165635
dijual rumah taman kedoya baru blok a siap huni & rapi di kebon jeruk,10500000000.0,4,750.0,530.0,Jakarta Barat,2025-04-27T14:35:50.442553
